LID,lat,MaxDepth,Catch_area,LakeAreaHa,LakeVolume,LakeElevat,SumWind,MeanWind,CatSlope,CatPhos,CatHard,lambda_dom_std,lambda_dom_median,lambda_dom_hidecile,purity_std,purity_median,chl_median,Name,TotalSUDensity,Prop_Dairy,PastureHeavy,Wetland,Forestry,PastureLight,Exotic,Native,Bare,Urban,Fetch_sqrt
47171,-43.996637938119,17.8323,759844.4424023,4.59048,272863.0,795.51,5.74,4.68698,3.85,4.0,2.0,23.9886251329609,547.099812574287,563.298019256894,15.1375001848248,23.7973877828746,, ,0.270042413122913,0.0,0.0,9.099822671,0.0,90.90017733,0.0,0.0,0.0,0.0,22.80350850198276
47173,-43.9916642228511,0.0,1076501.6307434,1.41627,81825.3,793.86,0.0,4.68063,0.0,0.0,0.0,,,,,,, ,0.181477742391578,0.0,0.0,12.492292921,0.0,87.50770708,0.0,0.0,0.0,0.0,0.0
47193,-43.9384367635329,27.0,52720399.572322,645.66,58109400.0,711.09,5.45,4.39516,4.83,3.96,2.0,17.5853854251105,568.094446097316,575.386473130876,17.5180957782185,25.4806254928155,4.38403273963338,Lake Alexandrina,2.93111640976564,0.0,4.877388502,0.918863402,0.387181868,89.46410096,2.924813963,1.224415848,0.0,0.203235454,82.52878285786117
47195,-43.9508601681728,17.6829,513295.7954093,1.81103,106747.0,755.65,5.86,4.7756,3.33,4.0,2.0,,,,,,, ,3.31320118694235,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.73644135332772
47196,-43.9548282904301,17.1491,1641146.1556738,1.51578,86647.4,757.63,5.95,4.85313,3.5,4.0,2.0,,,,,,,Trig 'n' Tarn,3.38781861013259,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.832396974191326
47197,-43.9506204786424,16.9342,190405.6068844,1.21385,68518.5,772.04,5.92,4.82298,2.25,4.0,2.0,,,,,,, ,3.19940151702629,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.416407864998739
47198,-43.9363647913431,25.4653999999999,48849034.016118,37.0901,3148390.0,709.56,5.6,4.50209,4.84,3.96,2.0,3.45695672631111,482.31107371802,488.823127456893,6.62777915871366,35.6834360314191,4.3216517496074704,Lake Mcgregor,2.92128221069105,0.0,4.666033251,0.879045658,0.370403848,89.71326443,2.800027909,1.303826906,0.0,0.267397996,30.512292604784715
47199,-43.9820156821541,17.577,4137654.518141,24.7522,1450230.0,774.71,5.82,4.69309,5.24,4.0,2.0,22.4094245912949,568.675895930834,574.442311846238,16.1574582694262,27.0251380886383,28.8843110605408,Roys Lagoon,0.0,0.0,56.03659471,3.240805504,0.0,40.72259979,0.0,0.0,0.0,0.0,33.2264954516723
47203,-43.977963510821,18.175,859963.7878767,1.37146,83087.3,864.2,5.87,4.80108,5.11,4.0,2.0,,,,,,, ,0.0,0.0,0.0,9.714884068,0.0,90.28511593,0.0,0.0,0.0,0.0,15.811388300841896
47204,-43.9629790072823,17.9313,1508821.7231477,1.07796,64430.9,751.18,5.93,4.83067,9.41,4.0,2.0,,,,,,, ,0.0,0.0,6.50724481,2.344800332,0.0,71.11788887,5.570018918,14.460047074,0.0,0.0,12.649110640673518
47205,-43.9261297389741,9.39594999999999,3445508.2838011,1.96356,61498.2,847.8,5.12,4.25895,3.57,4.0,2.0,,,,,,, ,3.44664478054219,0.0,0.0,0.996014273,0.0,99.00398573,0.0,0.0,0.0,0.0,13.784048752090222
47206,-43.9043459568402,17.68,457853.9597051,5.26752,310432.0,888.03,5.12,4.28103,5.07,4.0,2.0,18.4689174043039,569.230207977402,574.156936846008,15.7117873265092,27.021095514188,,Sunday Tarn,3.19261085985383,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0
47207,-43.9041619285906,18.175,620061.9498962,6.09433,369214.0,730.41,5.21,4.12977,4.57,4.0,2.0,28.087689703509,483.408154449467,544.69575351246,10.5139321272229,22.777136068383,,Lake Murray,3.16802230794149,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,21.908902300206645
47210,-43.8987573976854,17.282,725309.7011765,8.78281,505947.0,875.01,5.1,4.21713,3.9,4.0,2.0,28.3207091995107,482.363466769328,540.078402067663,14.6159937701523,29.026936420602,,Grebe Tarn,3.1027381356584,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,22.737634001804146
47211,-43.8934225327764,17.2421,363428.6022206,2.3083,132666.0,900.16,5.06,4.21647,5.51,4.0,2.0,,,,,,, ,3.2151742801092,0.0,0.0,2.195290947,0.0,97.80470905,0.0,0.0,0.0,0.0,16.431676725154983
47212,-43.8898313357091,17.1245,259862.4502656,1.13598,64843.8,892.33,5.09,4.24993,2.32,4.0,2.0,,,,,,, ,3.1106500364455,0.0,0.0,0.08595093,0.0,99.91404907,0.0,0.0,0.0,0.0,16.431676725154983
47213,-43.8921282811953,18.2676,96259.5819125999,2.06215,125568.0,898.68,5.1,4.24784,1.91,4.0,2.0,,,,,,, ,2.77373399898486,0.0,0.0,0.31598513,0.0,99.68401487,0.0,0.0,0.0,0.0,16.431676725154983
47215,-43.8991515655961,18.5601999999999,197303.5563623,3.61291,223521.0,814.32,5.02,4.00592,4.88,4.0,2.0,,,,,,, ,2.90858373439516,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,19.493588689617926
47217,-43.8891682894591,17.6343999999999,798568.2667713,5.21484,306535.0,893.89,5.06,4.2216,4.74,4.0,2.0,38.9221881149858,487.843757915953,569.109113984755,10.2432628994991,25.5023167748336,, ,3.19662198028411,0.0,0.0,1.018907393,0.0,98.98109261,0.0,0.0,0.0,0.0,19.748417658131498
47218,-43.8890783667754,17.3325999999999,1142321.2111806,3.66656,211837.0,889.71,5.08,4.23577,4.09,4.0,2.0,32.0546715422214,553.109302243716,574.501177697286,9.31230528213229,11.9592194823132,, ,3.09879216623858,0.0,0.0,0.730894135,0.0,99.26910587,0.0,0.0,0.0,0.0,17.88854381999832
47220,-43.8841704161188,7.56843,94702.9820478,1.36655,34475.4,890.39,5.04,4.2004,1.93,4.0,2.0,,,,,,, ,3.26726214943462,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.832396974191326
47223,-43.88063939074,17.6829,223285.7288332,2.15979,127305.0,879.07,5.02,4.1622,2.58,4.0,2.0,31.538997964981,502.866769773913,560.853402342328,16.7037493298177,17.0596753557921,, ,3.18502261062363,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.165750888103101
47224,-43.8782347448673,9.92464,52051.7119712,1.42314,47080.6,893.52,4.98,4.11127,1.62,4.0,2.0,,,,,,, ,2.37658206283978,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.811388300841896
47225,-43.8817208353818,18.175,570105.6209698,5.86865,355542.0,858.61,5.0,4.10442,4.08,4.0,2.0,32.6939368100547,489.087903303441,563.929258542135,12.3464735815713,19.463786180875,,Hartley Tarn,3.13289100829653,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,23.874672772626646
47227,-43.9026592928157,9.29168999999999,7317393.4607322,3.91776,121342.0,713.13,5.25,4.12303,2.32,3.98,3.07,,,,,,14.9739566666667,Pierce Pond,3.37348169796397,0.0,45.00122065,2.379893176,0.759925775,33.42304378,18.23036556,0.0,0.205551054,0.0,17.320508075688775
47228,-43.8899347739105,120.0,1527942973.41312,9659.43,3863770000.0,685.79,5.35,4.27244,18.65,2.89,2.94,35.7022666393082,494.87906396981,568.033391677296,13.1461963485765,11.37055027146,0.745066,Lake Tekapo,0.400017764203925,0.0,2.478160481,1.012427362,0.364699153,19.27249514,2.416535003,1.20678883,43.171906192,0.061927394,159.37377450509229
47252,-43.8741289535116,17.2699,560386.4397409,7.05753,406277.0,817.2,4.93,3.99108,3.41,4.0,2.0,27.671461944866,485.432588293535,561.107588313801,11.9873785110783,26.106473031574,,Stony Tarn,3.12148352586255,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,21.494185260204677
47253,-43.8760609149238,17.4315,151506.2915792,1.015,58976.7,818.64,4.93,3.98628,3.64,4.0,2.0,,,,,,, ,3.26580051316906,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,17.029386365926403
47254,-43.869054311152,18.8284999999999,1082043.4354807,6.37369,400024.0,797.63,4.85,3.87793,4.29,4.0,2.0,40.3384474316462,524.641363884764,578.356656202827,10.1852060752877,11.4239242845047,,Tui Tarn,3.15190265020821,0.0,0.0,0.066763804,0.0,99.89592375,0.037312441,0.0,0.0,0.0,24.73863375370596
47262,-43.8529256464738,15.0749,1157083.7931584,7.39958,371826.0,712.58,4.84,3.74787,1.45,4.0,2.0,36.0412370482066,502.264580936475,571.296092949335,10.4753263704285,12.119890050489,,Rapuwai Lagoon,0.0,0.0,77.12583623,8.332382476,0.266751301,14.27502999,0.0,0.0,0.0,0.0,21.6794833886788
47272,-43.7791541836333,7.85534,223904.7400667,1.68427,44101.7,716.27,4.79,3.71325,2.13,3.26,2.0,,,,,,, ,1.83284956958616,0.0,29.67458312,0.0,7.443658413,62.88175846,0.0,0.0,0.0,0.0,16.73320053068151
47279,-43.8642220511596,25.4679,364803.4476045,1.19227,101215.0,1771.57,6.9,6.54472,19.23,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86975549,0.0,16.73320053068151
47306,-43.7361121497997,17.1143,153786.2416003,1.42391,81230.7,709.36,4.61,3.62672,14.84,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,29.03764431,0.0,0.0,0.0,0.0,16.73320053068151
47314,-43.7741507447122,17.1143,1945165.4713252,1.16124,66245.8,1632.55,6.78,6.58115,19.89,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.91210283,0.0,16.73320053068151
47330,-43.7290609337546,17.3939999999999,579906.4414784,1.10036,63799.1,1773.11,6.7,6.54403,19.08,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.59513818,0.0,16.73320053068151
47334,-43.7050522857468,17.1675,215964.8152357,1.88225,107712.0,1548.5,6.27,5.94923,11.31,3.0,4.0,32.3761862937735,485.880127143314,561.443068550022,11.4274368161876,19.406215577465,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73320053068151
47338,-43.7154716037126,13.8887,978006.5577701,1.84323,85333.4,1727.27,6.52,6.34935,13.73,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86843965,0.0,16.73320053068151
47342,-43.6828440010171,17.1675,266194.1668603,1.86478,106712.0,1879.26,6.83,6.8175,13.94,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91394712,0.0,16.73320053068151
47382,-43.7304772530827,18.5601999999999,2692103.4296659,2.14179,132507.0,1421.85,6.21,5.86385,17.06,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033923399,0.0,16.73320053068151
47383,-43.7297036312812,17.3276,248161.4014651,3.1227,180363.0,1413.31,6.36,6.08803,21.65,3.0,4.0,52.5341198430908,562.607728003295,586.335094889237,14.4247405298146,13.4575146789295,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49528953,0.0,16.73320053068151
47385,-43.7233493638828,18.5601999999999,386235.2869936,2.07798,128559.0,1447.81,6.05,5.63836,6.49,3.0,4.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73320053068151
47396,-43.5567937115309,27.4128,362989.7800453,1.10021,100533.0,2114.34,7.13,7.44351,21.46,1.18,1.57,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,16.73320053068151
47399,-43.5005278578699,42.5236,25027526.893255,125.039,17723700.0,981.35,5.27,4.77541,29.59,1.32,1.67,30.4036421861246,483.339736366562,563.556387306311,10.7054636440534,18.6288082352042,, ,0.0,0.0,0.0,0.0,0.0,0.791923597,0.0,0.0,94.03983341,0.0,51.43928459844674
47404,-43.4788343858588,31.3228,63138480.983798,116.109,12122800.0,1023.84,5.34,4.90245,27.51,1.31,1.74,33.2877301577488,567.559437225536,572.133288885767,3.778297491584,8.2774404209535,, ,0.0,0.0,0.0,0.002177873,0.0,0.0,0.0,0.0,94.02157239,0.0,46.95742752749558
47406,-43.4614532505207,40.3282999999999,34097097.131744,114.846,15438500.0,1068.72,5.7,5.42048,26.56,1.05,1.41,15.6058686612687,569.835817417742,573.207626355529,2.95891450197106,8.84422383455153,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.93488925,0.0,50.51732376126036
47414,-43.4047668119512,44.8248,13751935.177443,34.132,5099870.0,904.78,5.59,5.27046,34.22,1.94,2.58,,,,,,,Ice Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.47045445,0.0,37.12142238654117
47416,-43.4147841867988,27.6421999999999,1518535.387383,2.60033,239596.0,1455.63,6.36,6.42068,33.76,1.28,1.71,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94083859,0.0,19.748417658131498
47417,-43.4169385933471,27.4128,1679533.371316,2.14033,195575.0,1216.04,6.0,5.8971,35.89,0.01,0.02,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.10899413,0.0,15.491933384829668
47440,-43.3393480729326,19.2626999999999,3052423.1296958,5.505,353470.0,979.31,5.22,4.82995,27.01,3.0,4.0,,,,,,,Abel Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14228487,0.0,18.439088914585774
47454,-43.1402879747124,6.99061,431571.4468153,1.39151,32424.9,41.99,3.19,1.9662,0.52,3.0,0.75,,,,,,, ,7.30646003574854,0.936988777777071,62.63222668,0.0,0.0,0.0,0.0,1.761984801,35.60578852,0.0,14.491376746189438
47491,-43.0553251902421,9.11492999999999,20241580.480361,470.783,14303900.0,9.48,2.89,1.98985,6.61,2.2,1.97,33.2554941624333,485.558997565725,569.021388058177,10.5391568036631,28.3215769174328,5.74438676190475,Lake Ianthe,0.200821822628865,0.989693112795906,1.754164367,0.787621849,4.920530602,0.0,0.0,91.455836846,0.986250364,0.0,58.9915248150105
47492,-43.0185731457431,5.81357,309341.5852915,1.20056,23265.2,10.47,3.09,2.15954,8.87,1.61,2.0,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.43954165100001,1.560458347,0.0,21.908902300206645
47504,-44.3269590166313,17.7001999999999,389910.0650261,1.27655,75317.2,694.94,4.54,4.14663,5.79,3.0,2.0,,,,,,, ,7.94253864940105,0.0918626457530397,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.235384061671343
47549,-44.3101229031258,3.75067,13597205.0902513,4.0026,50041.4,40.59,3.89,3.28136,0.41,4.0,2.86,,,,,,, ,22.1871686347822,0.806633758000717,97.33918923,0.0,0.594491603,0.051298682,0.0,0.884145258,0.01038381,1.120491416,25.079872407968907
47551,-44.249631715725,3.68177,129559.0114272,1.97981,24297.3,39.59,4.32,3.56323,0.72,4.0,1.89,,,,,,,Spider Lagoon,17.4455100194179,0.86975268717854,84.31222499,15.68777501,0.0,0.0,0.0,0.0,0.0,0.0,17.60681686165901
47568,-43.8646444476172,3.19015,1071384.9872779,1.73621,18462.6,7.06,5.73,4.22221,0.05,2.76,1.58,,,,,,, ,2.12376273792859,0.410302864793217,99.05657871,0.943421287,0.0,0.0,0.0,0.0,0.0,0.0,12.0
47575,-43.808946098987,2.84446,273696.2272561,1.29348,12264.2,17.74,5.03,3.96742,4.18,3.92,3.85,,,,,,, ,2.64328041060996,0.174832406847391,50.16700349,0.0,0.3723545,49.46064201,0.0,0.0,0.0,0.0,15.165750888103101
47579,-43.8025427197762,4.0,118348212.955906,558.755,7450070.0,2.63,5.16,4.30935,16.45,3.81,2.91,5.69654732350392,492.999911536892,498.46353455748,7.79412595480818,18.7920203097245,33.8006228333333,Lake Forsyth (Lake Wairewa),5.54078127435289,0.0087132050238839,65.65310817,0.244508932,6.824682105,5.446112433,2.037844324,18.569550256,0.819959111,0.404234669,70.15696686716153
47616,-44.1177291230178,19.2784,879314.7328823,2.06834,132914.0,478.32,4.02,2.81531,4.75,3.0,2.0,,,,,,, ,10.0521690972675,0.0380894669638799,90.25265997,0.0,1.46692642,0.0,8.280413607,0.0,0.0,0.0,15.491933384829668
47710,-44.1921794157762,2.96643,141055.2501734,1.15061,11377.4,12.32,4.63,3.749,0.32,3.0,3.0,,,,,,, ,8.58352776549762,1.0,41.86349883,0.0,0.0,0.0,23.751080648,4.834352229,2.3450043230000004,27.20606397,19.235384061671343
47717,-43.8756417700054,19.1372,388322.5816255,5.17303,329991.0,512.22,4.4,3.4005,14.95,3.14,4.0,13.8560924340769,571.480950123245,576.212112042381,13.0581628432646,42.7052065727192,12.2527793333333, ,2.25737734781078,0.0,0.0,0.0,0.0,63.34080756,0.0,17.80407555,0.0,0.0,19.235384061671343
47718,-43.8847275227218,27.4923,613393.5405282,1.31524,120530.0,364.65,3.95,3.04616,25.39,3.09,4.0,,,,,,, ,3.74764028931469,0.0,0.0,0.0,0.0,91.81831358,0.0,8.092722447,0.0,0.0,17.60681686165901
47762,-43.680559315412,19.6982,1441104.9997771,1.36761,89797.8,471.42,4.17,3.13688,6.9,3.0,2.58,,,,,,, ,6.41877150728665,0.0325078125174428,0.0,0.549123855,22.92922616,75.58586998,0.0,0.935780011,0.0,0.0,14.142135623730951
47764,-43.6489643050366,26.2887999999999,758006.4478179,2.35396,206276.0,1605.77,6.04,5.77792,22.45,3.0,4.0,,,,,,, ,5.37377440775396,0.0325078125174428,0.0,0.0,0.0,0.0,65.01129305,0.0,16.66261999,0.0,14.142135623730951
47767,-43.6723605815939,17.1911999999999,48573.2415764999,1.07702,61717.7,729.12,4.65,3.75004,3.54,3.0,2.0,,,,,,, ,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14.142135623730951
47791,-43.5857368166421,17.68,3298857.5517955,2.2934,135157.0,668.18,4.49,3.71578,3.35,4.0,2.0,,,,,,, ,0.507751883548239,0.0,0.0,6.641008789,0.0,58.27212839,0.0,0.0,0.0,0.0,16.1245154965971
47814,-43.501062792189,18.2536999999999,2104153.5632724,3.60209,219171.0,1232.81,5.48,5.2402,20.3,2.75,3.5,14.0824537208299,579.694506386101,583.800937935113,15.6873444550254,24.2859528905701,, ,0.0,0.0,0.0,0.721046389,0.0,0.0,0.0,0.0,26.0682831,0.0,19.493588689617926
47832,-43.6084035511993,9.61406,88768.2208364999,1.04764,33573.7,668.5,4.51,3.79783,2.03,4.0,2.0,,,,,,,Lake Donne,0.768497052971153,0.0,0.0,0.322856191,0.0,99.67714381,0.0,0.0,0.0,0.0,13.038404810405298
47833,-43.6059098910417,17.3798999999999,2073240.2962477,4.48153,259628.0,671.07,4.51,3.81132,10.02,3.69,2.6,44.3743206814242,506.797309707038,572.345806252947,10.2222566883984,16.5274134698733,16.49950924603175,Spider Lakes,0.585576200931687,0.0,0.0,23.20743555,0.0,68.3692143,0.0,0.0,0.0,0.0,18.439088914585774
47835,-43.6174665289403,15.0876,659817.5220352,2.44831,123130.0,644.36,4.49,3.78177,1.33,4.0,2.0,,,,,,, ,0.570346828482403,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.832396974191326
47836,-43.6146283796857,13.8762,466780.0724607,2.67264,123621.0,652.49,4.48,3.78467,1.15,4.0,2.0,,,,,,, ,0.776755836986217,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.973665961010276
47858,-43.5709841879419,0.0,181881.5723108,1.00049,50274.3,618.35,0.0,3.84868,0.0,0.0,0.0,,,,,,,Moari Lakes Eastb,0.0586657009303893,0.0,0.0,97.93775499,0.0,2.062245005,0.0,0.0,0.0,0.0,0.0
47859,-43.5745685975633,17.3735,83629679.5302477,9.48619,549360.0,626.83,4.56,3.94684,6.79,3.88,2.18,20.8188867015701,563.814321374672,571.283235499463,3.36395502481087,7.4820063190861,21.01106500000005,Moari Lakes East,3.05407518043119,0.0,45.402635724,3.932889579,0.391228858,30.18277187,1.679703275,1.772916341,0.0,0.0,27.386127875258307
47860,-43.5512143165979,17.3109,2600518.480673,19.3435,1116180.0,674.31,4.62,4.07968,8.68,3.86,2.27,6.85149493867329,575.233811225702,580.88756515811,17.0261686645948,31.2062671190479,,Lake Emily,3.62401638987194,0.0,0.0,10.48276043,0.0,86.48221813,0.0,3.035021431,0.0,0.0,25.03996805109783
47869,-43.5318368504634,14.82,6948099.341226,10.0371,495836.0,752.72,4.76,4.30977,17.59,3.2,2.76,,,,,,,Manuka Lake,0.697847315965788,0.0,0.0,1.831045874,0.0,15.36383067,0.0,0.0,30.24825435,0.0,22.978250586152114
47871,-43.5213484995169,0.0,239631.946548,3.35714,93421.0,765.81,0.0,4.24804,0.0,0.0,0.0,,,,,,, ,3.62763609914169,0.0,0.0,15.61940164,0.0,84.38059836,0.0,0.0,0.0,0.0,0.0
47872,-43.5028315045682,18.5601999999999,1001021.2155045,1.83849,113743.0,793.78,4.8,4.36378,10.58,4.0,2.0,,,,,,, ,4.26755865010493,0.0,0.0,6.108944117,0.0,93.89105588,0.0,0.0,0.0,0.0,17.029386365926403
47877,-43.5103940787207,20.1473,2248073.9928866,6.95743,467245.0,811.59,4.9,4.49687,15.41,2.62,3.21,,,,,,,Seagull Lake,1.06006789778213,0.0,0.0,1.645411068,0.0,23.95634062,0.0,4.847984514,4.325751537,0.0,20.248456731316587
47878,-43.4428399795544,18.5601999999999,1265234.0329067,1.88786,116797.0,855.86,4.72,4.25958,11.76,3.14,3.7,17.2891219638852,568.392303515815,575.622086559969,20.203470550075,33.0880929666576,5.109874989560295, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.248456731316587
47879,-43.4668232934511,9.59956,286083.4060925,1.3416,42929.2,810.59,4.64,4.12031,8.12,4.0,2.0,,,,,,, ,0.970731565966414,0.0,34.04045752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.811388300841896
47890,-43.3947333744433,0.0,66692.9755121,1.27021,30697.2,673.12,0.0,3.86131,0.0,0.0,0.0,,,,,,, ,0.498303492951704,0.0,0.0,79.43211534,0.0,20.56788466,0.0,0.0,0.0,0.0,0.0
47892,-43.4741845528097,37.0,117866817.038742,694.528,85658400.0,692.39,4.57,4.0474,15.67,3.34,3.39,34.2340170598163,490.784155654055,569.872028487675,12.9644456829838,20.3314520098623,6.442334623490545,Lake Heron,1.21129640242617,0.0058712532295908,9.123970769,2.881611211,0.238781919,22.07701722,0.596178746,2.093395703,28.129573273000002,0.0,73.67496182557545
47897,-43.3798867820098,24.6619999999999,353143.2071396,1.48074,121727.0,1745.02,6.25,6.61167,19.51,2.08,2.17,,,,,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.55676674,0.0,17.029386365926403
47918,-43.4123251375417,26.7607,383819.0999143,1.04541,93252.8,324.22,3.99,3.57678,6.37,3.0,2.7,,,,,,, ,7.7922989492705,0.0168068147408597,52.79375844,19.78396649,0.0,0.0,0.0,19.842086091,7.580188982,0.0,17.320508075688775
47920,-43.3771357938249,24.8311999999999,686488.5423291,2.88114,238474.0,355.4,3.89,3.41185,11.02,2.77,2.77,,,,,,, ,1.28533642687671,0.0,21.22863916,5.591717641,0.759935957,0.0,0.0,40.241330606000005,32.17837664,0.0,15.0996688705415
47921,-43.3717764500988,25.2944,580954.9494048,3.48498,293835.0,386.0,3.91,3.50094,7.27,4.0,2.35,,,,,,, ,5.51856728770119,0.0,91.14492159,0.0,0.0,0.0,0.0,8.855078408,0.0,0.0,20.0
47940,-43.9545254684238,13.3375,1476354.3677551,1.26568,56270.2,84.37,4.4,3.71975,0.34,4.0,4.0,,,,,,, ,6.44874873555687,0.104977397453721,98.43813943,0.0,0.0,0.853110228,0.0,0.0,0.0,0.708750341,14.142135623730951
47943,-43.922854291002,8.65616,112420.7643515,1.61697,46655.8,92.96,4.35,3.77042,0.26,4.0,4.0,,,,,,, ,0.0,0.0,89.67920505999999,0.0,0.0,0.0,0.0,10.32079494,0.0,0.0,14.142135623730951
47962,-43.5216105274156,19.5153,61447.4798879,1.46696,95426.8,460.05,4.8,4.55847,3.38,3.0,2.0,,,,,,, ,0.0,0.0,32.31180939,0.0,67.68819061,0.0,0.0,0.0,0.0,0.0,13.784048752090222
47966,-43.4792429665202,24.8439,369939.6043363,2.35734,195219.0,280.76,4.22,3.80355,8.32,2.03,2.45,,,,,,, ,0.0770531454256143,0.0168068147408597,0.521979132,0.0,0.0,0.0,13.83042607,0.0,85.6475948,0.0,17.60681686165901
47969,-43.5079961755379,10.8757,254436.1705529,1.96361,71185.4,453.77,4.75,4.68429,0.95,3.95,4.0,,,,,,, ,12.8076142994665,0.0168068147408597,93.86416301,0.0,6.135836992,0.0,0.0,0.0,0.0,0.0,14.832396974191326
47979,-43.5235423717776,20.7201999999999,382970.7374346,2.85366,197095.0,369.83,4.74,4.67149,1.6,4.0,4.0,,,,,,, ,20.355726960119,0.434125709437082,97.7989172,0.0,2.201082801,0.0,0.0,0.0,0.0,0.0,17.60681686165901
47981,-43.515824200068,20.7201999999999,169414.9324822,1.10881,76582.9,377.27,4.68,4.60077,0.42,4.0,4.0,,,,,,, ,18.81367718455,0.434125709437082,83.37291261,0.0,16.62708739,0.0,0.0,0.0,0.0,0.0,12.649110640673518
48018,-43.3959846890887,17.3939999999999,6698395.6731117,5.35087,310244.0,579.33,4.28,4.20041,17.83,3.7,2.73,39.734181360353,494.07144180721,572.865868565574,15.0722744472709,19.6383820075577,, ,8.54890459190756,0.0168068147408597,5.959789917,0.0,0.0,52.3503303,0.0,12.137747306,1.763232539,0.0,20.445048300260872
48019,-43.4045180549155,0.0,430859.5095436,3.41247,196581.0,616.4,0.0,4.43119,0.0,0.0,0.0,,,,,,, ,8.49922037888595,0.0168068147408597,47.64475616,0.0,0.0,14.46039254,0.0,0.0,0.0,0.0,0.0
48020,-43.3865409343984,0.0,1074990.064846,1.24709,43367.3,475.63,0.0,3.69177,0.0,0.0,0.0,,,,,,, ,13.9218966088409,0.0168068147408597,72.42104843,3.063133674,0.246835136,22.90763229,1.361350469,0.0,0.0,0.0,0.0
48023,-43.380641741891,9.49916999999999,568334.5104446,2.13438,67582.6,717.64,4.4,4.38633,6.51,4.0,2.0,,,,,,, ,13.1399630031887,0.0168068147408597,0.0,7.910263732,0.0,92.08973627,0.0,0.0,0.0,0.0,14.491376746189438
48027,-43.4143264230632,18.6278,767370.9298684,1.70683,105981.0,613.81,4.46,4.44283,24.57,3.12,3.75,,,,,,5.03093881149023, ,2.73318080456428,0.0168068147408597,0.039183804,0.0,0.0,18.47849556,0.0,0.0,0.0,0.0,17.029386365926403
48078,-43.4523408336296,26.7889,1471548.9140288,2.23779,199827.0,258.83,3.64,3.26635,8.11,1.02,4.0,,,,,,, ,1.73226519655711,0.0891685037029698,25.93430281,0.0,55.70663637,0.0,2.072142885,0.0,16.28691793,0.0,17.320508075688775
48153,-43.7851825217952,0.0,531748.1020437,1.01304,9893.47,7.67,0.0,4.13107,0.0,0.0,0.0,,,,,,, ,16.6797200984363,0.872703475223036,84.7840991,0.146050896,0.0,0.0,0.0,15.06985001,0.0,0.0,0.0
48161,-43.7372587478117,0.0,3678824.0734161,6.17625,61368.1,14.51,0.0,4.12053,0.0,0.0,0.0,,,,,,, ,11.7228588050812,0.74091456881403,71.663528133,25.954874371,0.0,0.0,0.0,2.381597491,0.0,0.0,0.0
